0.000000, 0.000035
0.000148, 0.001944
0.000296, 0.003915
0.000444, 0.005456
0.000591, 0.006810
0.000739, 0.008003
0.000887, 0.009053
0.001035, 0.009964
0.001183, 0.010739
0.001331, 0.011381
0.001478, 0.011892
0.001626, 0.012276
0.001774, 0.012538
0.001922, 0.012683
0.002070, 0.012718
0.002218, 0.012650
0.002365, 0.012487
0.002513, 0.012239
0.002661, 0.011913
0.002809, 0.011521
0.002957, 0.011070
0.003105, 0.010572
0.003253, 0.010036
0.003400, 0.009471
0.003548, 0.008886
0.003696, 0.008290
0.003844, 0.007689
0.003992, 0.007092
0.004140, 0.006505
0.004287, 0.005932
0.004435, 0.005380
0.004583, 0.004852
0.004731, 0.004351
0.004879, 0.003880
0.005027, 0.003439
0.005174, 0.003032
0.005322, 0.002657
0.005470, 0.002315
0.005618, 0.002005
0.005766, 0.001726
0.005914, 0.001476
0.006062, 0.001255
0.006209, 0.001061
0.006357, 0.000890
0.006505, 0.000743
0.006653, 0.000615
0.006801, 0.000507
0.006949, 0.000414
0.007096, 0.000336
0.007244, 0.000271
0.007392, 0.000217
0.007540, 0.000172
0.007688, 0.000136
0.007836, 0.000106
0.007983, 0.000082
0.008131, 0.000063
0.008279, 0.000048
0.008427, 0.000037
0.008575, 0.000028
0.008723, 0.000020
0.008871, 0.000015
0.009018, 0.000011
0.009166, 0.000008
0.009314, 0.000006
0.009462, 0.000004
0.009610, 0.000003
0.009758, 0.000002
0.009905, 0.000001
0.010053, 0.000001
0.010201, 0.000001
0.010349, 0.000000
0.010497, 0.000000
0.010645, 0.000000
0.010792, 0.000000
0.010940, 0.000000
0.011088, 0.000000
0.011236, 0.000000
0.011384, 0.000000
0.011532, 0.000000
0.011680, 0.000000
0.011827, 0.000000
0.011975, 0.000000
0.012123, 0.000000
0.012271, 0.000000
0.012419, 0.000000
0.012567, 0.000000
0.012714, 0.000000
0.012862, 0.000000
0.013010, 0.000000
0.013158, 0.000000
0.013306, 0.000000
0.013454, 0.000000
0.013601, 0.000000
0.013749, 0.000000
0.013897, 0.000000
0.014045, 0.000000
0.014193, 0.000000
0.014341, 0.000000
0.014489, 0.000000
0.014636, 0.000000
0.014784, 0.000000
0.014932, 0.000000
0.015080, 0.000000
0.015228, 0.000000
0.015376, 0.000000
0.015523, 0.000000
0.015671, 0.000000
0.015819, 0.000000
0.015967, 0.000000
0.016115, 0.000000
0.016263, 0.000000
0.016410, 0.000000
0.016558, 0.000000
0.016706, 0.000000
0.016854, 0.000000
0.017002, 0.000000
0.017150, 0.000000
0.017298, 0.000000
0.017445, 0.000000
0.017593, 0.000000
0.017741, 0.000000
0.017889, 0.000000
0.018037, 0.000000
0.018185, 0.000000
0.018332, 0.000000
0.018480, 0.000000
0.018628, 0.000000
0.018776, 0.000000
0.018924, 0.000000
0.019072, 0.000000
0.019220, 0.000000
0.019367, 0.000000
0.019515, 0.000000
0.019663, 0.000000
0.019811, 0.000000
0.019959, 0.000000
0.020107, 0.000000
0.020254, 0.000000
0.020402, 0.000000
0.020550, 0.000000
0.020698, 0.000000
0.020846, 0.000000
0.020994, 0.000000
0.021141, 0.000000
0.021289, 0.000000
0.021437, 0.000000
0.021585, 0.000000
0.021733, 0.000000
0.021881, 0.000000
0.022029, 0.000000
0.022176, 0.000000
0.022324, 0.000000
0.022472, 0.000000
0.022620, 0.000000
0.022768, 0.000000
0.022916, 0.000000
0.023063, 0.000000
0.023211, 0.000000
0.023359, 0.000000
0.023507, 0.000000
0.023655, 0.000000
0.023803, 0.000000
0.023950, 0.000000
0.024098, 0.000000
0.024246, 0.000000
0.024394, 0.000000
0.024542, 0.000000
0.024690, 0.000000
0.024838, 0.000000
0.024985, 0.000000
0.025133, 0.000000
0.025281, 0.000000
0.025429, 0.000000
0.025577, 0.000000
0.025725, 0.000000
0.025872, 0.000000
0.026020, 0.000000
0.026168, 0.000000
0.026316, 0.000000
0.026464, 0.000000
0.026612, 0.000000
0.026759, 0.000000
0.026907, 0.000000
0.027055, 0.000000
0.027203, 0.000000
0.027351, 0.000000
0.027499, 0.000000
0.027647, 0.000000
0.027794, 0.000000
0.027942, 0.000000
0.028090, 0.000000
0.028238, 0.000000
0.028386, 0.000000
0.028534, 0.000000
0.028681, 0.000000
0.028829, 0.000000
0.028977, 0.000000
0.029125, 0.000000
0.029273, 0.000000
0.029421, 0.000000
0.029568, 0.000000
