0.000000, 0.000069
0.000092, 0.002872
0.000184, 0.005475
0.000276, 0.007442
0.000368, 0.009150
0.000460, 0.010641
0.000553, 0.011942
0.000645, 0.013063
0.000737, 0.014014
0.000829, 0.014801
0.000921, 0.015429
0.001013, 0.015905
0.001105, 0.016234
0.001197, 0.016424
0.001289, 0.016483
0.001381, 0.016418
0.001474, 0.016240
0.001566, 0.015957
0.001658, 0.015580
0.001750, 0.015119
0.001842, 0.014585
0.001934, 0.013989
0.002026, 0.013341
0.002118, 0.012653
0.002210, 0.011933
0.002302, 0.011193
0.002394, 0.010442
0.002487, 0.009687
0.002579, 0.008938
0.002671, 0.008201
0.002763, 0.007483
0.002855, 0.006789
0.002947, 0.006125
0.003039, 0.005493
0.003131, 0.004898
0.003223, 0.004341
0.003315, 0.003824
0.003408, 0.003348
0.003500, 0.002912
0.003592, 0.002516
0.003684, 0.002160
0.003776, 0.001842
0.003868, 0.001559
0.003960, 0.001310
0.004052, 0.001093
0.004144, 0.000905
0.004236, 0.000743
0.004329, 0.000606
0.004421, 0.000490
0.004513, 0.000392
0.004605, 0.000312
0.004697, 0.000245
0.004789, 0.000191
0.004881, 0.000148
0.004973, 0.000113
0.005065, 0.000085
0.005157, 0.000064
0.005249, 0.000047
0.005342, 0.000035
0.005434, 0.000025
0.005526, 0.000018
0.005618, 0.000013
0.005710, 0.000009
0.005802, 0.000006
0.005894, 0.000004
0.005986, 0.000003
0.006078, 0.000002
0.006170, 0.000001
0.006263, 0.000001
0.006355, 0.000000
0.006447, 0.000000
0.006539, 0.000000
0.006631, 0.000000
0.006723, 0.000000
0.006815, 0.000000
0.006907, 0.000000
0.006999, 0.000000
0.007091, 0.000000
0.007183, 0.000000
0.007276, 0.000000
0.007368, 0.000000
0.007460, 0.000000
0.007552, 0.000000
0.007644, 0.000000
0.007736, 0.000000
0.007828, 0.000000
0.007920, 0.000000
0.008012, 0.000000
0.008104, 0.000000
0.008197, 0.000000
0.008289, 0.000000
0.008381, 0.000000
0.008473, 0.000000
0.008565, 0.000000
0.008657, 0.000000
0.008749, 0.000000
0.008841, 0.000000
0.008933, 0.000000
0.009025, 0.000000
0.009118, 0.000000
0.009210, 0.000000
0.009302, 0.000000
0.009394, 0.000000
0.009486, 0.000000
0.009578, 0.000000
0.009670, 0.000000
0.009762, 0.000000
0.009854, 0.000000
0.009946, 0.000000
0.010038, 0.000000
0.010131, 0.000000
0.010223, 0.000000
0.010315, 0.000000
0.010407, 0.000000
0.010499, 0.000000
0.010591, 0.000000
0.010683, 0.000000
0.010775, 0.000000
0.010867, 0.000000
0.010959, 0.000000
0.011052, 0.000000
0.011144, 0.000000
0.011236, 0.000000
0.011328, 0.000000
0.011420, 0.000000
0.011512, 0.000000
0.011604, 0.000000
0.011696, 0.000000
0.011788, 0.000000
0.011880, 0.000000
0.011972, 0.000000
0.012065, 0.000000
0.012157, 0.000000
0.012249, 0.000000
0.012341, 0.000000
0.012433, 0.000000
0.012525, 0.000000
0.012617, 0.000000
0.012709, 0.000000
0.012801, 0.000000
0.012893, 0.000000
0.012986, 0.000000
0.013078, 0.000000
0.013170, 0.000000
0.013262, 0.000000
0.013354, 0.000000
0.013446, 0.000000
0.013538, 0.000000
0.013630, 0.000000
0.013722, 0.000000
0.013814, 0.000000
0.013907, 0.000000
0.013999, 0.000000
0.014091, 0.000000
0.014183, 0.000000
0.014275, 0.000000
0.014367, 0.000000
0.014459, 0.000000
0.014551, 0.000000
0.014643, 0.000000
0.014735, 0.000000
0.014827, 0.000000
0.014920, 0.000000
0.015012, 0.000000
0.015104, 0.000000
0.015196, 0.000000
0.015288, 0.000000
0.015380, 0.000000
0.015472, 0.000000
0.015564, 0.000000
0.015656, 0.000000
0.015748, 0.000000
0.015841, 0.000000
0.015933, 0.000000
0.016025, 0.000000
0.016117, 0.000000
0.016209, 0.000000
0.016301, 0.000000
0.016393, 0.000000
0.016485, 0.000000
0.016577, 0.000000
0.016669, 0.000000
0.016761, 0.000000
0.016854, 0.000000
0.016946, 0.000000
0.017038, 0.000000
0.017130, 0.000000
0.017222, 0.000000
0.017314, 0.000000
0.017406, 0.000000
0.017498, 0.000000
0.017590, 0.000000
0.017682, 0.000000
0.017775, 0.000000
0.017867, 0.000000
0.017959, 0.000000
0.018051, 0.000000
0.018143, 0.000000
0.018235, 0.000000
0.018327, 0.000000
0.018419, 0.000000
